ResourceARN,Region,TaggingMethod,TagsApplied,Status
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0bcb6335d7b06752c,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-08bb4375cbb45e9a1,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c824c09f212558e0,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0a85123b027137392,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0f30e4f3f0a93087b,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0affad1857036421e,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-00ed270a1df92ed1e,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-06c75530961592070,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c7dda0df4d43f04c,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-086118da97aea1553,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0660451a820037f74,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0e45663a5e5f283ab,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0ce4cf1a7ebdfa7c4,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0982e69cd7309932e,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-02113dfce88a88b6f,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-01ad89156b0b47e6c,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-01971455e14d8ad07,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-08d578510d0548438,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-04a53dccaef5935dd,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c402fae1a1ab175d,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0cee459a9abcc23f7,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-087a6a9e4d6c62ea3,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-05f8e1022eeabb25b,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0958a47b18c13ab97,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-08f56a22cdf613a52,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0d49d2ea959e56456,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0b944ff1bfb08830e,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-06a3cf6974df81aca,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-058b92b83211882d5,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-09b22077126254d0f,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0156dfe42c9984bf8,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-027b9b064c8657956,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-025306bed1c9b0db7,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-06b88166818a098bf,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c79f0880e4373875,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0a356a238e24fb981,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c8d2571d32a6ddb6,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-08b97750e54d63bd8,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0dae25714f835c294,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0cfaa759b5dcd9196,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-08f344a1d046dfcdc,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-06775d70c90a8a30d,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0642e67d814c8547f,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0da863763a8a164cd,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-05b19a1dc6394457e,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-072ebef61d77686c2,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0e303680f37fbd8bf,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0b5e8406868b68c9e,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0794d4b3a861247a9,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0bd15eadd8a76c8ae,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0882de7c9ac15cfae,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-05d666295f0aca69a,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0321c31710bf928c6,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0791fb56716095237,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c319ec018c37e276,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-04059d08cd794defd,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-021a958050314024a,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0d026b13466101075,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0738d3b7e8f747d24,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0cf6e74e6d1ee32dc,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0bbab265c3d7fc15d,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0d91c447bccb25645,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-041ae3bc0131dd803,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-081244744f94cf446,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-012411734bd5beea6,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-00d64b0feaf146b03,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-02a9c63f4b50e541d,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-027f36d8591a5efb6,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0e5e86a97063216b4,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-079be109788c44405,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0da2f9bba920aeb08,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-092ae42527c811ecd,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0876905e6f6140165,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-031bb1eb4e04c5306,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-081eec1642a3d8732,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-02bedc1f826807f1a,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-00903d84432c5944c,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-01cbe97eec52b52de,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-095f3405922753eaa,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0349bdd9222f9830f,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-01515289dbbae20b2,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0935fcbe874c75810,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0f5695401fd293ef5,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0ac197e7b2671f92d,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-099c360cff3a69d81,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-07ba8cb6b1836ccf3,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-09c8ff9e78ef6ef3b,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-06f14917dc7d1006d,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0910cfb3051767598,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-03f8a39059e221812,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-07e92341e636fca1f,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c3c3a899279e020e,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-01049ee3d67e32a60,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0b061e02b76be2a8a,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ubuntu'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0f314ef136a4b0ff4,us-east-2,resourcegroupstaggingapi,"{'Application': 'dc03', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-06ea21a61aa9ac366,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-01d206c60bef9baf0,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0eb4b07eda72d4ee5,us-east-2,resourcegroupstaggingapi,{'Application': 'ubuntu'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-065377cfa18ba2858,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-094cbb8c2b163badc,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0456f7001f2779bd9,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0cf99d21cd9c60fc4,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0199933f7ea43cf27,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-09e697d0ba804a66e,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0385e628f842644e0,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-05f628b174d49dcbc,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0510a42167021239e,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0777a563712ece05a,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-09d7d92f5dc6b7049,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0297444a9fd5578ac,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0ce2cc41ee1bf8f23,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-03515f33c83c82b60,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-02fac049e39c424e4,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-00579afefb4d73732,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0682316e41484267b,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0330d0abd69eb441e,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0477cff8aefd75ac3,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0b9fb0954cf9dd712,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0b5b8c1b7c309be19,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0688490109447fa91,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c4900d68db837ccb,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0ed26dac41d7a5122,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0fd1821c2e3e1e7a5,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0e5d637e41a6436b4,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0a6fe68cefaf83cea,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0587b34ba7733b965,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0e32ff9122a4a2cc0,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-028aea7109df80e58,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-020d92262a7226509,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0d0966f27b559c410,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-07fd23878c3a786b1,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-07df2afa598bd7c1b,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0aab00c26c8d1797d,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-07c164ab8013f6e32,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0784ed2ee21c789f2,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0511771ba98791420,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0fa85fb6fc087d330,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-067de40d3de73845e,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0c8bcade18fc238a5,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-0d77a0c693bbcb568,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-00d2294e359daefba,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-02969c065d95e9a24,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-05356078f07008ad2,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:snapshot/snap-010e16a91e53057bb,us-east-2,-,-,NO_MATCH
arn:aws:kms:us-west-1:054337747310:key/d807186e-eb82-4067-808d-cc1fe5baab5b,us-west-1,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:subnet/subnet-0789c9ec5d66b8838,us-east-2,resourcegroupstaggingapi,"{'Project': 'type-private', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:subnet/subnet-0de39a80ebf6e5523,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:subnet/subnet-00879cfdfdfdc6838,us-east-2,resourcegroupstaggingapi,"{'Project': 'type-public', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:subnet/subnet-0a9931303c4f221d9,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:subnet/subnet-08cb2697f68760961,us-east-2,resourcegroupstaggingapi,"{'Project': 'type-private', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:subnet/subnet-0baefb9331ffd19f2,us-east-2,resourcegroupstaggingapi,"{'Project': 'type-public', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:vpc/vpc-0ff2970b6c611924d,us-east-2,resourcegroupstaggingapi,{'Project': 'Vivaquant'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:vpc/vpc-01815df0645fdf60c,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:vpn-connection/vpn-0a6bcc862f88fd8d2,us-east-2,resourcegroupstaggingapi,{'Application': 'vpn-client'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:vpn-connection/vpn-077865e04b65fe40b,us-east-2,resourcegroupstaggingapi,{'Application': 'vpn-client'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:vpn-connection/vpn-0816bcb6fbafe6c51,us-east-2,resourcegroupstaggingapi,{'Application': 'vpn-client'},DRY-RUN
arn:aws:ec2:us-east-2:054337747310:vpn-connection/vpn-0a25cfa2dccf080bd,us-east-2,resourcegroupstaggingapi,"{'Application': 'vpn-client', 'Owner': 'ec2', 'Project': 'type-private'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:vpn-gateway/vgw-0de37480326158308,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:volume/vol-0116e39b9cbe3a823,us-east-2,resourcegroupstaggingapi,"{'Application': 'bec', 'Environment': 'prod', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:volume/vol-04803fbbf47ec95e9,us-east-2,-,-,NO_MATCH
arn:aws:ec2:us-east-2:054337747310:volume/vol-09d6fb9b0c06f6349,us-east-2,resourcegroupstaggingapi,"{'Environment': 'prod', 'Application': 'ecw', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:volume/vol-0383a6295e81d4aa2,us-east-2,resourcegroupstaggingapi,"{'Application': 'hs1', 'Environment': 'dev', 'Owner': 'ec2'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:volume/vol-02d8e2bb265b187cc,us-east-2,resourcegroupstaggingapi,"{'Environment': 'dev', 'Application': 'report', 'Owner': 'Sergey'}",DRY-RUN
arn:aws:ec2:us-east-2:054337747310:volume/vol-0fecba0c74d194739,us-east-2,resourcegroupstaggingapi,"{'Application': 'fec', 'Owner': 'ec2'}",DRY-RUN
